timestamp;value
31/10/2019 00:10:22;1212.13
31/10/2019 00:10:31;1212.25
31/10/2019 00:10:39;1212.38
31/10/2019 00:10:48;1212.50
31/10/2019 00:10:57;1212.63
31/10/2019 00:11:05;1212.67
31/10/2019 00:11:14;1212.67
31/10/2019 00:11:23;1212.67
31/10/2019 00:11:31;1212.67
31/10/2019 00:11:40;1212.67
31/10/2019 00:11:48;1212.67
31/10/2019 00:11:57;1212.67
31/10/2019 00:12:06;1212.61
31/10/2019 00:12:14;1212.48
31/10/2019 00:12:23;1212.36
31/10/2019 00:12:32;1212.24
31/10/2019 00:12:40;1212.11
31/10/2019 00:12:49;1211.99
31/10/2019 00:12:58;1211.87
31/10/2019 00:13:06;1211.81
31/10/2019 00:13:15;1211.81
31/10/2019 00:13:24;1211.81
31/10/2019 00:13:32;1211.81
31/10/2019 00:13:41;1211.81
31/10/2019 00:13:49;1211.81
31/10/2019 00:13:58;1211.81
31/10/2019 00:14:07;1211.81
31/10/2019 00:14:15;1211.81
31/10/2019 00:14:24;1211.81
31/10/2019 00:14:33;1211.81
31/10/2019 00:14:41;1211.81
31/10/2019 00:14:50;1211.81
31/10/2019 00:14:59;1211.81
31/10/2019 00:15:07;1211.81
31/10/2019 00:15:16;1211.81
31/10/2019 00:15:24;1211.91
31/10/2019 00:15:33;1212.03
31/10/2019 00:15:42;1212.15
31/10/2019 00:15:50;1212.27
31/10/2019 00:15:59;1212.39
31/10/2019 00:16:08;1212.50
31/10/2019 00:16:16;1212.62
31/10/2019 00:16:25;1212.67
31/10/2019 00:16:34;1212.67
31/10/2019 00:16:42;1212.67
31/10/2019 00:16:51;1212.67
31/10/2019 00:17:00;1212.67
31/10/2019 00:17:08;1212.67
31/10/2019 00:17:17;1212.67
31/10/2019 00:17:25;1212.67
31/10/2019 00:17:34;1212.67
31/10/2019 00:17:43;1212.67
31/10/2019 00:17:51;1212.67
31/10/2019 00:18:00;1212.67
31/10/2019 00:18:09;1212.67
31/10/2019 00:18:17;1212.67
31/10/2019 00:18:26;1212.67
31/10/2019 00:18:35;1212.67
31/10/2019 00:18:43;1212.67
31/10/2019 00:18:52;1212.67
31/10/2019 00:19:00;1212.48
31/10/2019 00:19:09;1208.92
31/10/2019 00:19:18;1205.36
31/10/2019 00:19:26;1201.79
31/10/2019 00:19:35;1198.23
31/10/2019 00:19:44;1194.67
31/10/2019 00:19:52;1191.11
31/10/2019 00:20:01;1187.95
31/10/2019 00:20:10;1188.07
31/10/2019 00:20:18;1188.20
31/10/2019 00:20:27;1188.32
31/10/2019 00:20:36;1188.45
31/10/2019 00:20:44;1188.57
31/10/2019 00:20:53;1188.70
31/10/2019 00:21:01;1188.78
31/10/2019 00:21:10;1188.66
31/10/2019 00:21:19;1188.53
31/10/2019 00:21:27;1188.41
31/10/2019 00:21:36;1188.28
31/10/2019 00:21:45;1188.16
31/10/2019 00:21:53;1188.03
31/10/2019 00:22:02;1187.93
31/10/2019 00:22:11;1187.93
31/10/2019 00:22:19;1187.93
31/10/2019 00:22:28;1187.93
31/10/2019 00:22:36;1187.93
31/10/2019 00:22:45;1187.93
31/10/2019 00:22:54;1187.93
31/10/2019 00:23:02;1187.97
31/10/2019 00:23:11;1188.09
31/10/2019 00:23:20;1188.21
31/10/2019 00:23:28;1188.34
31/10/2019 00:23:37;1188.46
31/10/2019 00:23:46;1188.58
31/10/2019 00:23:54;1188.71
31/10/2019 00:24:03;1188.80
31/10/2019 00:24:12;1188.80
31/10/2019 00:24:20;1188.80
31/10/2019 00:24:29;1188.80
31/10/2019 00:24:37;1188.80
31/10/2019 00:24:46;1188.80
31/10/2019 00:24:55;1188.80
31/10/2019 00:25:03;1188.80
31/10/2019 00:25:12;1188.80
31/10/2019 00:25:21;1188.80
31/10/2019 00:25:29;1188.80
31/10/2019 00:25:38;1188.80
31/10/2019 00:25:47;1188.80
31/10/2019 00:25:55;1188.80
31/10/2019 00:26:04;1188.80
31/10/2019 00:26:12;1188.80
31/10/2019 00:26:21;1188.80
31/10/2019 00:26:30;1188.80
31/10/2019 00:26:38;1188.80
31/10/2019 00:26:47;1188.80
31/10/2019 00:26:56;1188.80
31/10/2019 00:27:04;1188.77
31/10/2019 00:27:13;1188.65
31/10/2019 00:27:22;1188.52
31/10/2019 00:27:30;1188.40
31/10/2019 00:27:39;1188.28
31/10/2019 00:27:47;1188.16
31/10/2019 00:27:56;1188.03
31/10/2019 00:28:05;1187.93
31/10/2019 00:28:13;1187.93
31/10/2019 00:28:22;1187.93
31/10/2019 00:28:31;1187.93
31/10/2019 00:28:39;1187.93
31/10/2019 00:28:48;1187.93
31/10/2019 00:28:57;1187.93
31/10/2019 00:29:05;1187.93
31/10/2019 00:29:14;1187.93
31/10/2019 00:29:23;1187.93
31/10/2019 00:29:31;1187.93
31/10/2019 00:29:40;1187.93
31/10/2019 00:29:48;1187.93
31/10/2019 00:29:57;1187.93
31/10/2019 00:30:06;1187.93
31/10/2019 00:30:14;1187.93
31/10/2019 00:30:23;1187.93
31/10/2019 00:30:32;1187.93
31/10/2019 00:30:40;1187.93
31/10/2019 00:30:49;1187.93
31/10/2019 00:30:58;1187.93
31/10/2019 00:31:06;1187.93
31/10/2019 00:31:15;1187.97
31/10/2019 00:31:23;1188.09
31/10/2019 00:31:32;1188.21
31/10/2019 00:31:41;1188.33
31/10/2019 00:31:49;1188.45
31/10/2019 00:31:58;1188.57
31/10/2019 00:32:07;1188.69
31/10/2019 00:32:15;1188.81
31/10/2019 00:32:24;1188.93
31/10/2019 00:32:33;1189.05
31/10/2019 00:32:41;1189.17
31/10/2019 00:32:50;1189.24
31/10/2019 00:32:59;1189.24
31/10/2019 00:33:07;1189.24
31/10/2019 00:33:16;1189.24
31/10/2019 00:33:24;1189.24
31/10/2019 00:33:33;1189.24
31/10/2019 00:33:42;1189.24
31/10/2019 00:33:50;1189.23
31/10/2019 00:33:59;1189.18
31/10/2019 00:34:08;1189.12
31/10/2019 00:34:16;1189.07
31/10/2019 00:34:25;1189.02
31/10/2019 00:34:34;1188.96
31/10/2019 00:34:42;1188.91
31/10/2019 00:34:51;1188.86
31/10/2019 00:34:59;1188.81
31/10/2019 00:35:08;1188.80
31/10/2019 00:35:17;1188.80
31/10/2019 00:35:25;1188.80
31/10/2019 00:35:34;1188.80
31/10/2019 00:35:43;1188.80
31/10/2019 00:35:51;1188.80
31/10/2019 00:36:00;1188.80
31/10/2019 00:36:09;1188.87
31/10/2019 00:36:17;1188.93
31/10/2019 00:36:26;1188.99
31/10/2019 00:36:35;1189.05
31/10/2019 00:36:43;1189.12
31/10/2019 00:36:52;1189.18
31/10/2019 00:37:00;1189.23
31/10/2019 00:37:09;1189.17
31/10/2019 00:37:18;1189.11
31/10/2019 00:37:26;1189.05
31/10/2019 00:37:35;1188.98
31/10/2019 00:37:44;1188.92
31/10/2019 00:37:52;1188.86
31/10/2019 00:38:01;1188.79
31/10/2019 00:38:10;1188.67
31/10/2019 00:38:18;1188.54
31/10/2019 00:38:27;1188.42
31/10/2019 00:38:35;1188.30
31/10/2019 00:38:44;1188.17
31/10/2019 00:38:53;1188.05
31/10/2019 00:39:01;1187.94
31/10/2019 00:39:10;1188.06
31/10/2019 00:39:19;1188.19
31/10/2019 00:39:27;1188.31
31/10/2019 00:39:36;1188.43
31/10/2019 00:39:45;1188.56
31/10/2019 00:39:53;1188.68
31/10/2019 00:40:02;1188.80
31/10/2019 00:40:11;1188.71
31/10/2019 00:40:19;1188.61
31/10/2019 00:40:28;1188.51
31/10/2019 00:40:36;1188.41
31/10/2019 00:40:45;1188.31
31/10/2019 00:40:54;1188.21
31/10/2019 00:41:02;1188.11
31/10/2019 00:41:11;1188.01
31/10/2019 00:41:20;1187.97
31/10/2019 00:41:28;1188.14
31/10/2019 00:41:37;1188.32
31/10/2019 00:41:46;1188.50
31/10/2019 00:41:54;1188.67
31/10/2019 00:42:03;1188.85
31/10/2019 00:42:11;1189.02
31/10/2019 00:42:20;1189.20
31/10/2019 00:42:29;1189.09
31/10/2019 00:42:37;1188.91
31/10/2019 00:42:46;1188.73
31/10/2019 00:42:55;1188.55
31/10/2019 00:43:03;1188.37
31/10/2019 00:43:12;1188.19
31/10/2019 00:43:21;1188.01
31/10/2019 00:43:29;1187.93
31/10/2019 00:43:38;1187.93
31/10/2019 00:43:47;1187.93
31/10/2019 00:43:55;1187.93
31/10/2019 00:44:04;1187.93
31/10/2019 00:44:12;1187.93
31/10/2019 00:44:21;1187.93
31/10/2019 00:44:30;1187.99
31/10/2019 00:44:38;1188.06
31/10/2019 00:44:47;1188.14
31/10/2019 00:44:56;1188.22
31/10/2019 00:45:04;1188.30
31/10/2019 00:45:13;1188.38
31/10/2019 00:45:22;1188.46
31/10/2019 00:45:30;1188.53
31/10/2019 00:45:39;1188.61
31/10/2019 00:45:47;1188.69
31/10/2019 00:45:56;1188.77
31/10/2019 00:46:05;1188.80
31/10/2019 00:46:13;1188.80
31/10/2019 00:46:22;1188.80
31/10/2019 00:46:31;1188.80
31/10/2019 00:46:39;1188.80
31/10/2019 00:46:48;1188.80
31/10/2019 00:46:57;1188.80
31/10/2019 00:47:05;1188.80
31/10/2019 00:47:14;1188.80
31/10/2019 00:47:23;1188.80
31/10/2019 00:47:31;1188.80
31/10/2019 00:47:40;1188.80
31/10/2019 00:47:48;1188.80
31/10/2019 00:47:57;1188.80
31/10/2019 00:48:06;1188.80
31/10/2019 00:48:14;1188.80
31/10/2019 00:48:23;1188.80
31/10/2019 00:48:32;1188.80
31/10/2019 00:48:40;1188.80
31/10/2019 00:48:49;1188.80
31/10/2019 00:48:58;1188.80
31/10/2019 00:49:06;1188.80
31/10/2019 00:49:15;1188.80
31/10/2019 00:49:23;1188.80
31/10/2019 00:49:32;1188.80
31/10/2019 00:49:41;1146.67
31/10/2019 00:49:49;1146.60
31/10/2019 00:49:58;1146.54
31/10/2019 00:50:07;1146.48
31/10/2019 00:50:15;1146.42
31/10/2019 00:50:24;1146.35
31/10/2019 00:50:33;1146.29
31/10/2019 00:50:41;1146.27
31/10/2019 00:50:50;1146.27
31/10/2019 00:50:59;1146.27
31/10/2019 00:51:07;1146.27
31/10/2019 00:51:16;1146.27
31/10/2019 00:51:24;1146.27
31/10/2019 00:51:33;1146.27
31/10/2019 00:51:42;1146.27
31/10/2019 00:51:50;1146.27
31/10/2019 00:51:59;1146.27
31/10/2019 00:52:08;1146.27
31/10/2019 00:52:16;1146.27
31/10/2019 00:52:25;1146.27
31/10/2019 00:52:34;1146.27
31/10/2019 00:52:42;1146.27
31/10/2019 00:52:51;1146.31
31/10/2019 00:52:59;1146.37
31/10/2019 00:53:08;1146.42
31/10/2019 00:53:17;1146.48
31/10/2019 00:53:25;1146.54
31/10/2019 00:53:34;1146.60
31/10/2019 00:53:43;1146.66
31/10/2019 00:53:51;1146.69
31/10/2019 00:54:00;1146.62
31/10/2019 00:54:09;1146.56
31/10/2019 00:54:17;1146.50
31/10/2019 00:54:26;1146.44
31/10/2019 00:54:35;1146.38
31/10/2019 00:54:43;1146.32
31/10/2019 00:54:52;1146.27
31/10/2019 00:55:00;1146.27
31/10/2019 00:55:09;1146.27
31/10/2019 00:55:18;1146.27
31/10/2019 00:55:26;1146.27
31/10/2019 00:55:35;1146.27
31/10/2019 00:55:44;1146.27
31/10/2019 00:55:52;1146.28
31/10/2019 00:56:01;1146.34
31/10/2019 00:56:10;1146.40
31/10/2019 00:56:18;1146.46
31/10/2019 00:56:27;1146.53
31/10/2019 00:56:35;1146.59
31/10/2019 00:56:44;1146.65
31/10/2019 00:56:53;1146.70
31/10/2019 00:57:01;1146.70
31/10/2019 00:57:10;1146.70
31/10/2019 00:57:19;1146.70
31/10/2019 00:57:27;1146.70
31/10/2019 00:57:36;1146.70
31/10/2019 00:57:45;1146.70
31/10/2019 00:57:53;1146.70
31/10/2019 00:58:02;1146.64
31/10/2019 00:58:11;1146.59
31/10/2019 00:58:19;1146.53
31/10/2019 00:58:28;1146.48
31/10/2019 00:58:36;1146.42
31/10/2019 00:58:45;1146.36
31/10/2019 00:58:54;1146.31
31/10/2019 00:59:02;1146.27
31/10/2019 00:59:11;1146.27
31/10/2019 00:59:20;1146.27
31/10/2019 00:59:28;1146.27
31/10/2019 00:59:37;1146.27
31/10/2019 00:59:46;1146.27
31/10/2019 00:59:54;1146.27
31/10/2019 01:00:03;1146.27
31/10/2019 01:00:11;1146.27
31/10/2019 01:00:20;1146.27
31/10/2019 01:00:29;1146.27
31/10/2019 01:00:37;1146.27
31/10/2019 01:00:46;1146.27
31/10/2019 01:00:55;1146.27
31/10/2019 01:01:03;1146.27
31/10/2019 01:01:12;1146.27
31/10/2019 01:01:21;1146.27
31/10/2019 01:01:29;1146.27
31/10/2019 01:01:38;1146.27
31/10/2019 01:01:47;1146.27
31/10/2019 01:01:55;1146.27
31/10/2019 01:02:04;1146.27
31/10/2019 01:02:12;1146.27
31/10/2019 01:02:21;1146.27
31/10/2019 01:02:30;1146.27
31/10/2019 01:02:38;1146.27
31/10/2019 01:02:47;1146.27
31/10/2019 01:02:56;898.86
31/10/2019 01:03:04;898.80
31/10/2019 01:03:13;898.75
31/10/2019 01:03:22;898.69
31/10/2019 01:03:30;898.63
31/10/2019 01:03:39;898.58
31/10/2019 01:03:47;898.52
31/10/2019 01:03:56;898.46
31/10/2019 01:04:05;898.47
31/10/2019 01:04:13;898.53
31/10/2019 01:04:22;898.60
31/10/2019 01:04:31;898.66
31/10/2019 01:04:39;898.72
31/10/2019 01:04:48;898.78
31/10/2019 01:04:57;898.85
31/10/2019 01:05:05;898.91
31/10/2019 01:05:14;898.97
31/10/2019 01:05:23;899.03
31/10/2019 01:05:31;899.09
31/10/2019 01:05:40;899.15
31/10/2019 01:05:48;899.22
31/10/2019 01:05:57;899.28
31/10/2019 01:06:06;899.27
31/10/2019 01:06:14;899.22
31/10/2019 01:06:23;899.16
31/10/2019 01:06:32;899.10
31/10/2019 01:06:40;899.04
31/10/2019 01:06:49;898.99
31/10/2019 01:06:58;898.93
31/10/2019 01:07:06;898.87
31/10/2019 01:07:15;898.87
31/10/2019 01:07:23;898.87
31/10/2019 01:07:32;898.87
31/10/2019 01:07:41;898.87
31/10/2019 01:07:49;898.87
31/10/2019 01:07:58;898.87
31/10/2019 01:08:07;898.87
31/10/2019 01:08:15;898.83
31/10/2019 01:08:24;898.77
31/10/2019 01:08:33;898.70
31/10/2019 01:08:41;898.64
31/10/2019 01:08:50;898.58
31/10/2019 01:08:59;898.52
31/10/2019 01:09:07;898.46
31/10/2019 01:09:16;898.48
31/10/2019 01:09:24;898.54
31/10/2019 01:09:33;898.60
31/10/2019 01:09:42;898.66
31/10/2019 01:09:50;898.72
31/10/2019 01:09:59;898.78
31/10/2019 01:10:08;898.83
31/10/2019 01:10:16;898.85
31/10/2019 01:10:25;898.79
31/10/2019 01:10:34;898.73
31/10/2019 01:10:42;898.66
31/10/2019 01:10:51;898.60
31/10/2019 01:10:59;898.54
31/10/2019 01:11:08;898.48
31/10/2019 01:11:17;898.44
31/10/2019 01:11:25;898.44
31/10/2019 01:11:34;898.44
31/10/2019 01:11:43;898.44
31/10/2019 01:11:51;898.44
31/10/2019 01:12:00;898.44
31/10/2019 01:12:09;898.44
31/10/2019 01:12:17;898.44
31/10/2019 01:12:26;898.44
31/10/2019 01:12:35;898.44
31/10/2019 01:12:43;898.44
31/10/2019 01:12:52;898.44
31/10/2019 01:13:00;898.44
31/10/2019 01:13:09;898.44
31/10/2019 01:13:18;898.44
31/10/2019 01:13:26;898.44
31/10/2019 01:13:35;898.44
31/10/2019 01:13:44;898.44
31/10/2019 01:13:52;898.44
31/10/2019 01:14:01;898.44
31/10/2019 01:14:10;898.44
31/10/2019 01:14:18;898.44
31/10/2019 01:14:27;898.44
31/10/2019 01:14:35;898.44
31/10/2019 01:14:44;898.44
31/10/2019 01:14:53;898.44
31/10/2019 01:15:01;898.45
31/10/2019 01:15:10;898.51
31/10/2019 01:15:19;898.57
31/10/2019 01:15:27;898.64
31/10/2019 01:15:36;898.70
31/10/2019 01:15:45;898.76
31/10/2019 01:15:53;898.82
31/10/2019 01:16:02;898.87
31/10/2019 01:16:11;898.87
31/10/2019 01:16:19;898.87
31/10/2019 01:16:28;898.87
31/10/2019 01:16:36;898.87
31/10/2019 01:16:45;898.87
31/10/2019 01:16:54;898.87
31/10/2019 01:17:02;898.86
31/10/2019 01:17:11;898.80
31/10/2019 01:17:20;898.74
31/10/2019 01:17:28;898.68
31/10/2019 01:17:37;898.62
31/10/2019 01:17:46;898.56
31/10/2019 01:17:54;898.50
31/10/2019 01:18:03;898.44
31/10/2019 01:18:11;898.44
31/10/2019 01:18:20;898.44
31/10/2019 01:18:29;898.44
31/10/2019 01:18:37;991.36
31/10/2019 01:18:46;991.42
31/10/2019 01:18:55;991.48
31/10/2019 01:19:03;991.54
31/10/2019 01:19:12;991.60
31/10/2019 01:19:21;991.67
31/10/2019 01:19:29;991.73
31/10/2019 01:19:38;991.73
31/10/2019 01:19:47;991.69
31/10/2019 01:19:55;991.64
31/10/2019 01:20:04;991.60
31/10/2019 01:20:12;991.56
31/10/2019 01:20:21;991.51
31/10/2019 01:20:30;991.47
31/10/2019 01:20:38;991.43
31/10/2019 01:20:47;991.38
31/10/2019 01:20:56;991.34
31/10/2019 01:21:04;991.32
31/10/2019 01:21:13;991.32
31/10/2019 01:21:22;991.32
31/10/2019 01:21:30;991.32
31/10/2019 01:21:39;991.32
31/10/2019 01:21:47;991.32
31/10/2019 01:21:56;991.32
31/10/2019 01:22:05;991.32
31/10/2019 01:22:13;991.32
31/10/2019 01:22:22;991.32
31/10/2019 01:22:31;991.32
31/10/2019 01:22:39;991.32
31/10/2019 01:22:48;991.32
31/10/2019 01:22:57;991.32
31/10/2019 01:23:05;991.26
31/10/2019 01:23:14;991.15
31/10/2019 01:23:23;991.04
31/10/2019 01:23:31;990.94
31/10/2019 01:23:40;990.83
31/10/2019 01:23:48;990.73
31/10/2019 01:23:57;990.6218
31/10/2019 01:24:06;990.5162
31/10/2019 01:24:14;990.4514
31/10/2019 01:24:23;990.4514
31/10/2019 01:24:32;990.4514
31/10/2019 01:24:40;990.4514
31/10/2019 01:24:49;990.4514
31/10/2019 01:24:58;990.4514
31/10/2019 01:25:06;990.4514
31/10/2019 01:25:15;990.4514
31/10/2019 01:25:23;990.4514
31/10/2019 01:25:32;990.4514
31/10/2019 01:25:41;990.4514
31/10/2019 01:25:49;990.4514
31/10/2019 01:25:58;990.4514
31/10/2019 01:26:07;990.4514
31/10/2019 01:26:15;990.4514
31/10/2019 01:26:24;990.4514
31/10/2019 01:26:33;990.4514
31/10/2019 01:26:41;990.4514
31/10/2019 01:26:50;990.4928
31/10/2019 01:26:58;990.6178
31/10/2019 01:27:07;990.7428
31/10/2019 01:27:16;990.8678
31/10/2019 01:27:24;990.9928
31/10/2019 01:27:33;991.1178
31/10/2019 01:27:42;991.2428
31/10/2019 01:27:50;991.3195
31/10/2019 01:27:59;991.3195
31/10/2019 01:28:08;991.3195
31/10/2019 01:28:16;991.3195
31/10/2019 01:28:25;991.3195
31/10/2019 01:28:34;991.3195
31/10/2019 01:28:42;991.3195
31/10/2019 01:28:51;991.266
31/10/2019 01:28:59;991.145
31/10/2019 01:29:08;991.024
31/10/2019 01:29:17;990.9031
31/10/2019 01:29:25;990.7822
31/10/2019 01:29:34;990.6612
31/10/2019 01:29:43;990.5402
31/10/2019 01:29:51;990.4841
31/10/2019 01:30:00;990.6071
31/10/2019 01:30:09;990.73
31/10/2019 01:30:17;990.853
31/10/2019 01:30:26;990.9759
31/10/2019 01:30:34;991.0989
31/10/2019 01:30:43;991.2218
31/10/2019 01:30:52;991.3195
31/10/2019 01:31:00;991.3195
31/10/2019 01:31:09;991.3195
31/10/2019 01:31:18;991.3195
31/10/2019 01:31:26;991.3195
31/10/2019 01:31:35;991.3195
31/10/2019 01:31:44;991.3195
31/10/2019 01:31:52;991.3195
31/10/2019 01:32:01;991.3195
31/10/2019 01:32:10;991.3195
31/10/2019 01:32:18;991.3195
31/10/2019 01:32:27;991.3195
31/10/2019 01:32:35;991.3195
31/10/2019 01:32:44;991.3195
31/10/2019 01:32:53;991.3195
31/10/2019 01:33:01;987.8981
31/10/2019 01:33:10;984.3688
31/10/2019 01:33:19;980.8394
31/10/2019 01:33:27;977.4306
31/10/2019 01:33:36;977.4306
31/10/2019 01:33:45;977.4306
31/10/2019 01:33:53;977.4306
31/10/2019 01:34:02;977.4306
31/10/2019 01:34:10;977.4306
31/10/2019 01:34:19;977.4306
31/10/2019 01:34:28;977.4306
31/10/2019 01:34:36;977.3806
31/10/2019 01:34:45;977.3292
31/10/2019 01:34:54;977.2778
31/10/2019 01:35:02;977.2264
31/10/2019 01:35:11;977.1751
31/10/2019 01:35:20;977.1237
31/10/2019 01:35:28;977.0724
31/10/2019 01:35:37;977.021
31/10/2019 01:35:46;976.9966
31/10/2019 01:35:54;976.9966
31/10/2019 01:36:03;976.9966
31/10/2019 01:36:11;976.9966
31/10/2019 01:36:20;976.9966
31/10/2019 01:36:29;976.9966
31/10/2019 01:36:37;976.9966
31/10/2019 01:36:46;976.9966
31/10/2019 01:36:55;976.9966
31/10/2019 01:37:03;976.9966
31/10/2019 01:37:12;976.9966
31/10/2019 01:37:21;976.9966
31/10/2019 01:37:29;976.9966
31/10/2019 01:37:38;976.9966
31/10/2019 01:37:46;976.9966
31/10/2019 01:37:55;976.9966
31/10/2019 01:38:04;977.0493
31/10/2019 01:38:12;977.1079
31/10/2019 01:38:21;977.1664
31/10/2019 01:38:30;977.225
31/10/2019 01:38:38;977.2836
31/10/2019 01:38:47;977.3422
31/10/2019 01:38:56;977.4008
31/10/2019 01:39:04;977.3998
31/10/2019 01:39:13;977.3373
31/10/2019 01:39:22;977.2748
31/10/2019 01:39:30;977.2123
31/10/2019 01:39:39;977.1498
31/10/2019 01:39:47;977.0873
31/10/2019 01:39:56;977.0248
31/10/2019 01:40:05;976.9966
31/10/2019 01:40:13;976.9966
31/10/2019 01:40:22;976.9966
31/10/2019 01:40:31;976.9966
31/10/2019 01:40:39;976.9966
31/10/2019 01:40:48;976.9966
31/10/2019 01:40:57;976.9966
31/10/2019 01:41:05;976.9966
31/10/2019 01:41:14;976.9966
31/10/2019 01:41:22;976.9966
31/10/2019 01:41:31;976.9966
31/10/2019 01:41:40;976.9966
31/10/2019 01:41:48;976.9966
31/10/2019 01:41:57;976.9966
31/10/2019 01:42:06;976.9966
31/10/2019 01:42:14;976.9966
31/10/2019 01:42:23;976.9966
31/10/2019 01:42:32;976.9966
31/10/2019 01:42:40;976.9966
31/10/2019 01:42:49;976.9966
31/10/2019 01:42:58;976.9966
31/10/2019 01:43:06;976.9966
31/10/2019 01:43:15;976.9966
31/10/2019 01:43:23;976.9966
31/10/2019 01:43:32;976.9966
31/10/2019 01:43:41;976.9966
31/10/2019 01:43:49;976.9966
31/10/2019 01:43:58;977.0587
31/10/2019 01:44:07;977.2373
31/10/2019 01:44:15;977.4159
31/10/2019 01:44:24;977.5944
31/10/2019 01:44:33;977.773
31/10/2019 01:44:41;977.9516
31/10/2019 01:44:50;978.1301
31/10/2019 01:44:58;978.2918
31/10/2019 01:45:07;978.1708
31/10/2019 01:45:16;978.0499
31/10/2019 01:45:24;977.929
31/10/2019 01:45:33;977.808
31/10/2019 01:45:42;977.687
31/10/2019 01:45:50;977.566
31/10/2019 01:45:59;977.4451
31/10/2019 01:46:08;977.4306
31/10/2019 01:46:16;977.4306
31/10/2019 01:46:25;977.4306
31/10/2019 01:46:34;977.4306
31/10/2019 01:46:42;977.4306
31/10/2019 01:46:51;977.4306
31/10/2019 01:46:59;977.4306
31/10/2019 01:47:08;977.4306
31/10/2019 01:47:17;977.4306
31/10/2019 01:47:25;977.4306
31/10/2019 01:47:34;977.4306
31/10/2019 01:47:43;977.4306
31/10/2019 01:47:51;977.4306
31/10/2019 01:48:00;977.4306
31/10/2019 01:48:09;959.1467
31/10/2019 01:48:17;959.0842
31/10/2019 01:48:26;959.0217
31/10/2019 01:48:34;958.9592
31/10/2019 01:48:43;958.8967
31/10/2019 01:48:52;958.8342
31/10/2019 01:49:00;958.7717
31/10/2019 01:49:09;958.7674
31/10/2019 01:49:18;958.7674
31/10/2019 01:49:26;958.7674
31/10/2019 01:49:35;958.7674
31/10/2019 01:49:44;958.7674
31/10/2019 01:49:52;958.7674
31/10/2019 01:50:01;958.7674
31/10/2019 01:50:10;958.7674
31/10/2019 01:50:18;958.7674
31/10/2019 01:50:27;958.7674
31/10/2019 01:50:35;958.7674
31/10/2019 01:50:44;958.8044
31/10/2019 01:50:53;958.8496
31/10/2019 01:51:01;958.8948
31/10/2019 01:51:10;958.94
31/10/2019 01:51:19;958.9852
31/10/2019 01:51:27;959.0303
31/10/2019 01:51:36;959.0755
31/10/2019 01:51:45;959.1207
31/10/2019 01:51:53;959.1659
31/10/2019 01:52:02;959.2014
31/10/2019 01:52:10;959.2014
31/10/2019 01:52:19;959.2014
31/10/2019 01:52:28;959.2014
31/10/2019 01:52:36;959.2014
31/10/2019 01:52:45;959.2014
31/10/2019 01:52:54;959.2014
31/10/2019 01:53:02;959.2182
