timestamp;value
31/10/2019 00:27:02;1188.80
31/10/2019 00:28:03;1187.93
31/10/2019 00:29:03;1187.93
31/10/2019 00:30:05;1187.93
31/10/2019 00:31:12;1187.93
31/10/2019 00:32:46;1189.24
31/10/2019 00:33:49;1189.24
31/10/2019 00:35:00;1188.80
31/10/2019 00:36:00;1188.80
31/10/2019 00:37:00;1189.24
31/10/2019 00:38:00;1188.80
31/10/2019 00:39:01;1187.93
31/10/2019 00:40:02;1188.80
31/10/2019 00:41:18;1187.93
31/10/2019 00:42:22;1189.24
31/10/2019 00:43:24;1187.93
31/10/2019 00:44:24;1187.93
31/10/2019 00:46:00;1188.80
31/10/2019 00:47:00;1188.80
31/10/2019 00:48:00;1188.80
31/10/2019 00:49:00;1188.80
31/10/2019 00:49:35;1188.80
31/10/2019 00:49:36;1146.70
31/10/2019 00:50:36;1146.27
31/10/2019 00:51:42;1146.27
31/10/2019 00:52:45;1146.27
31/10/2019 00:53:49;1146.70
31/10/2019 00:54:50;1146.27
31/10/2019 00:55:51;1146.27
31/10/2019 00:56:51;1146.70
31/10/2019 00:57:53;1146.70
31/10/2019 00:59:00;1146.27
31/10/2019 01:00:00;1146.27
31/10/2019 01:01:00;1146.27
31/10/2019 01:02:04;1146.27
31/10/2019 01:02:53;1146.27
31/10/2019 01:02:54;898.8716
31/10/2019 01:04:00;898.4375
31/10/2019 01:05:00;898.8716
31/10/2019 01:06:01;899.3056
31/10/2019 01:07:06;898.8716
31/10/2019 01:08:09;898.8716
31/10/2019 01:09:10;898.4375
31/10/2019 01:10:13;898.8716
31/10/2019 01:11:14;898.4375
31/10/2019 01:12:21;898.4375
31/10/2019 01:13:36;898.4375
31/10/2019 01:15:00;898.4375
31/10/2019 01:16:00;898.8716
31/10/2019 01:17:00;898.8716
31/10/2019 01:18:03;898.4375
31/10/2019 01:18:31;898.4375
31/10/2019 01:18:32;991.3195
31/10/2019 01:19:33;991.7535
31/10/2019 01:21:00;991.3195
31/10/2019 01:22:00;991.3195
31/10/2019 01:23:00;991.3195
31/10/2019 01:24:11;990.4514
31/10/2019 01:25:23;990.4514
31/10/2019 01:26:47;990.4514
31/10/2019 01:27:47;991.3195
31/10/2019 01:28:47;991.3195
31/10/2019 01:29:49;990.4514
31/10/2019 01:30:50;991.3195
31/10/2019 01:31:52;991.3195
31/10/2019 01:32:53;991.3195
31/10/2019 01:33:27;977.4306
31/10/2019 01:34:28;977.4306
31/10/2019 01:35:41;976.9966
31/10/2019 01:36:43;976.9966
31/10/2019 01:37:56;976.9966
31/10/2019 01:39:00;977.4306
31/10/2019 01:40:00;976.9966
31/10/2019 01:41:00;976.9966
31/10/2019 01:42:52;976.9966
31/10/2019 01:43:55;976.9966
31/10/2019 01:44:58;978.2986
31/10/2019 01:46:00;977.4306
31/10/2019 01:47:00;977.4306
31/10/2019 01:48:00;977.4306
31/10/2019 01:48:01;959.2014
31/10/2019 01:49:01;958.7674
31/10/2019 01:50:37;958.7674
31/10/2019 01:52:00;959.2014
31/10/2019 01:53:00;959.2014
31/10/2019 01:54:00;959.6354
31/10/2019 01:55:34;959.6354
31/10/2019 01:56:54;959.6354
31/10/2019 01:58:00;959.6354
31/10/2019 01:59:00;959.2014
31/10/2019 02:00:00;959.2014
31/10/2019 02:01:07;958.7674
31/10/2019 02:02:13;958.7674
31/10/2019 02:03:06;929.6875
31/10/2019 02:04:06;929.6875
31/10/2019 02:05:08;930.5556
31/10/2019 02:06:29;930.5556
31/10/2019 02:07:49;929.2535
31/10/2019 02:09:00;929.6875
31/10/2019 02:10:00;929.2535
31/10/2019 02:11:00;928.8195
31/10/2019 02:12:00;928.8195
31/10/2019 02:13:02;929.2535
31/10/2019 02:14:06;929.6875
31/10/2019 02:15:07;929.6875
31/10/2019 02:16:13;929.6875
31/10/2019 02:17:15;929.6875
31/10/2019 02:18:05;907.1181
31/10/2019 02:19:06;906.6841
31/10/2019 02:20:13;907.5521
31/10/2019 02:21:37;907.5521
31/10/2019 02:22:45;907.5521
31/10/2019 02:24:00;907.1181
31/10/2019 02:25:06;906.6841
31/10/2019 02:26:26;906.6841
31/10/2019 02:27:49;906.6841
31/10/2019 02:29:00;907.1181
31/10/2019 02:30:00;907.1181
31/10/2019 02:31:00;907.1181
31/10/2019 02:32:03;907.5521
31/10/2019 02:32:51;884.1146
31/10/2019 02:34:00;884.1146
31/10/2019 02:35:21;884.9827
31/10/2019 02:36:32;884.9827
31/10/2019 02:38:00;884.1146
31/10/2019 02:39:00;884.1146
31/10/2019 02:40:00;884.1146
31/10/2019 02:41:00;884.1146
31/10/2019 02:42:00;884.1146
31/10/2019 02:43:00;884.1146
31/10/2019 02:44:00;884.1146
31/10/2019 02:45:00;884.1146
31/10/2019 02:46:00;884.1146
31/10/2019 02:47:00;884.1146
31/10/2019 02:47:31;855.9028
31/10/2019 02:48:31;855.4688
31/10/2019 02:49:45;855.4688
31/10/2019 02:50:45;855.4688
31/10/2019 02:51:47;855.0347
31/10/2019 02:52:48;855.4688
31/10/2019 02:53:50;855.4688
31/10/2019 02:54:51;855.9028
31/10/2019 02:55:54;855.4688
31/10/2019 02:56:55;855.9028
